ano,funcao,codigoFuncao,subfuncao,codigoSubfuncao,programa,codigoPrograma,acao,codigoAcao,empenhado,liquidado,pago
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ESTRUTURACAO DA ATENCAO ESPECIALIZADA EM SAUDE MENTAL,20B0,22992668.9,12086030.15,9856905.0
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ESTRUTURACAO DE SERVICOS DE ATENCAO AS URGENCIAS E EMERGENCIAS NA REDE ASSISTENCIAL,8933,204503315.64,13720075.0,5085075.0
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,8535,1835405815.38,719257609.64,717050898.55
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"IMPLANTACAO, CONSTRUCAO E AMPLIACAO DE UNIDADES DE PRONTO ATENDIMENTO - UPA",12L4,706661.2,706661.2,706661.2
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLANTACAO DE UNIDADES E CENTROS DE ALTA COMPLEXIDADE EM ONCOLOGIA - UNACON E CACON,7833,0.0,0.0,0.0
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLANTACAO E IMPLEMENTACAO DE POLITICAS DE ATENCAO INTEGRAL A SAUDE DA MULHER,6175,0.0,0.0,0.0
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLANTACAO E MANUTENCAO DA FORCA NACIONAL DO SISTEMA UNICO DE SAUDE (FN-SUS),20QI,500000.0,135720.0,135720.0
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLEMENTACAO DA POLITICA NACIONAL DE HUMANIZACAO - PNH,8739,350000.0,244500.0,152800.0
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"INCENTIVO FINANCEIRO AS ACOES DE VIGILANCIA, PREVENCAO E CONTROLE DAS DST/AIDS E HEPATITES VIRAIS",20AC,0.0,0.0,0.0
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,MONITORAMENTO DOS SERVICOS DE ATENDIMENTO MOVEL NA REDE DE ATENCAO A SAUDE,8721,42170158.0,34433972.44,34433972.44
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,OPERACIONALIZACAO DO SISTEMA NACIONAL DE TRANSPLANTES,20SP,34111922.78,25115877.4,15415714.14
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,REESTRUTURACAO DOS SERVICOS AMBULATORIAIS E HOSPITALARES PRESTADOS PELOS HOSPITAIS UNIVERSITARIOS FEDERAIS (FINANCIAMENTO PARTILHADO - REHUF),20G8,468962507.88,258019532.06,225834313.97
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,GESTAO DA POLITICA DE SAUDE,0016,MONITORAMENTO DOS SERVICOS DE ATENDIMENTO MOVEL NA REDE DE ATENCAO A SAUDE,8721,0.0,0.0,0.0
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,QUALIDADE E EFICIJNCIA DO SUS,0004,"IMPLANTACAO, APARELHAMENTO E ADEQUACAO DE UNIDADES DE SAUDE DO SUS",1823,0.0,0.0,0.0
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,QUALIDADE E EFICIJNCIA DO SUS,0004,IMPLANTACAO E AMPLIACAO DE UNIDADES DE SAUDE DO SISTEMA UNICO DE SAUDE - SUS,3863,0.0,0.0,0.0
2018,Saúde,10,Assistência hospitalar e ambulatorial,302,Sem informação,1220,ENFRENTAMENTO AO CRACK E OUTRAS DROGAS - NACIONAL,20EV,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,APOIO ADMINISTRATIVO,0750,ASSISTÊNCIA MÉDICA AOS SERVIDORES E EMPREGADOS - EXAMES PERIÓDICOS,20CW,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,APOIO ADMINISTRATIVO,0750,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",2004,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,ATENCAO BASICA EM SAUDE,1214,AMPLIACAO DA RESOLUTIVIDADE DA SAUDE BUCAL NA ATENCAO BASICA E ESPECIALIZADA,8730,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,ATENCAO BASICA EM SAUDE,1214,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE,8581,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,ATENCAO BASICA EM SAUDE,1214,"IMPLEMENTACAO, ACOMPANHAMENTO E AVALIACAO DA POLITICA NACIONAL DE ATENCAO BASICA - PNAB",8573,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,ATENCAO BASICA EM SAUDE,1214,PISO DE ATENCAO BASICA FIXO,8577,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,ATENCAO BASICA EM SAUDE,1214,PISO DE ATENCAO BASICA VARIAVEL - SAUDE DA FAMILIA,20AD,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,ATENCAO BASICA EM SAUDE,1214,PREVENCAO E DETECCAO PRECOCE DAS DOENCAS NAO TRANSMISSIVEIS,8575,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,ATENÇÃO BÁSICA EM SAÚDE,1214,CONSTRUCAO E AMPLIACAO DE UNIDADES BASICAS DE SAUDE - UBS,12L5,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,ATENÇÃO BÁSICA EM SAÚDE,1214,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE,8581,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,AMPLIACAO DA RESOLUTIVIDADE DA SAUDE BUCAL NA ATENCAO BASICA E ESPECIALIZADA,8730,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,APOIO A MANUTENCAO DOS POLOS DE ACADEMIA DA SAUDE,217U,41934000.0,41928000.0,41928000.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,APOIO AO USO DE PLANTAS MEDICINAIS E FITOTERAPICOS NO SUS,20K5,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,CONSTRUCAO E AMPLIACAO DE UNIDADES BASICAS DE SAUDE - UBS,12L5,33856770.64,13037132.64,13037132.64
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE,8581,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE,8581,1203464112.72,649543467.66,649543467.66
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ESTRUTURACAO DE ACADEMIAS DA SAUDE,20YL,108248000.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,EXPANSAO E CONSOLIDACAO DA ATENCAO BASICA (POLITICA NACIONAL DE ATENCAO BASICA-PNAB),2E79,98245276.14,42575193.86,32132349.42
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLANTACAO E IMPLEMENTACAO DE POLITICAS DE ATENCAO A SAUDE MENTAL,6233,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"IMPLEMENTACAO, ACOMPANHAMENTO E AVALIACAO DA POLITICA NACIONAL DE ATENCAO BASICA - PNAB",8573,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLEMENTACAO DE POLITICAS DE ATENCAO A SAUDE,20YI,46641859.02,10369892.4,5174501.45
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLEMENTAÇÃO DE POLÍTICAS DE ATENÇÃO À SAÚDE DA PESSOA COM DEFICIÊNCIA,6181,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLEMENTACAO DE POLITICAS DE ATENCAO A SAUDE DA PESSOA IDOSA,6178,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLEMENTACAO DO PROGRAMA MAIS MEDICOS,214U,2790368600.97,2455667302.75,2345507799.85
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,PISO DE ATENCAO BASICA FIXO,8577,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,PISO DE ATENCAO BASICA VARIAVEL - SAUDE DA FAMILIA,20AD,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,PISO DE ATENCAO PRIMARIA A SAUDE,219A,16981582912.61,16943276498.73,16943274719.13
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"PREVENCAO, CONTROLE E TRATAMENTO DE DOENCAS NEGLIGENCIADAS NA ATENCAO BASICA",2E84,2300.0,300.0,300.0
2018,Saúde,10,Atenção básica,301,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,SERVICOS DE ATENCAO A SAUDE DAS PESSOAS PRIVADAS DE LIBERDADE NO SISTEMA PRISIONAL,20B1,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",2004,322387586.38,298288465.15,274474908.35
2018,Saúde,10,Atenção básica,301,PROMOCAO DA CAPACIDADE RESOLUTIVA E DA HUMANIZACAO NA ATENCAO A SAUDE,1312,IMPLANTACAO E IMPLEMENTACAO DE POLITICAS DE ATENCAO A SAUDE MENTAL,6233,0.0,0.0,0.0
2018,Saúde,10,Atenção básica,301,PROMOCAO DA CAPACIDADE RESOLUTIVA E DA HUMANIZACAO NA ATENCAO A SAUDE,1312,IMPLEMENTACAO DE POLITICAS DE ATENCAO A SAUDE DA PESSOA COM DEFICIENCIA,6181,0.0,0.0,0.0
2018,Saúde,10,Comunicação social,131,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,OPERACAO DO CANAL SAUDE,20Q4,14418332.01,12899539.8,10868671.85
2018,Saúde,10,Comunicação social,131,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,PUBLICIDADE DE UTILIDADE PUBLICA,4641,0.0,0.0,0.0
2018,Saúde,10,Comunicação social,131,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,PUBLICIDADE DE UTILIDADE PUBLICA,4641,270062697.09,214090546.36,214090546.36
2018,Saúde,10,Controle interno,124,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"MONITORAMENTO, AVALIACAO E GESTAO DA INFORMACAO ESTRATEGICA EM SAUDE",8753,5411143.93,1361568.57,1361568.57
2018,Saúde,10,Desenvolvimento científico,571,ATENCAO ESPECIALIZADA EM SAUDE,1216,REFORMA E AMPLIACAO DO INSTITUTO DE PESQUISAS CLINICAS EVANDRO CHAGAS,11PH,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento científico,571,"CIENCIA, TECNOLOGIA E INOVACAO NO COMPLEXO DA SAUDE",1201,ESTRUTURACAO DE LABORATORIOS DE PESQUISAS BIOMEDICAS,11PJ,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento científico,571,"CIENCIA, TECNOLOGIA E INOVACAO NO COMPLEXO DA SAUDE",1201,MODERNIZACAO DE UNIDADES DA FUNDACAO OSWALDO CRUZ,7674,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento científico,571,"CIENCIA, TECNOLOGIA E INOVACAO NO COMPLEXO DA SAUDE",1201,PESQUISA E DESENVOLVIMENTO TECNOLOGICO EM SAUDE,8315,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento científico,571,"CIENCIA, TECNOLOGIA E INOVACAO NO COMPLEXO DA SAUDE",1201,PESQUISA EM SAUDE E AVALIACAO DE NOVAS TECNOLOGIAS PARA O SUS,6146,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento científico,571,"CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO COMPLEXO DA SAÚDE",1201,APOIO A PESQUISAS E INOVAÇÕES TECNOLÓGICAS EM DOENÇAS DOS TRÓPICOS - IPEPATRO,20AJ,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento científico,571,DESENVOLVIMENTO PRODUTIVO,2055,MODERNIZACAO DE UNIDADES DA FUNDACAO OSWALDO CRUZ,7674,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento científico,571,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,APOIO AO SISTEMA DE ETICA EM PESQUISA COM SERES HUMANOS,20K4,12332657.26,9953604.0,9950194.0
2018,Saúde,10,Desenvolvimento científico,571,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ATENCAO DE REFERENCIA E PESQUISA CLINICA,8305,70943157.68,65908371.07,64491983.56
2018,Saúde,10,Desenvolvimento científico,571,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,COOPERACAO TECNICA NACIONAL E INTERNACIONAL EM CIENCIA E TECNOLOGIA EM SAUDE,2B42,27864634.95,20816035.89,19005091.61
2018,Saúde,10,Desenvolvimento científico,571,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ESTRUTURACAO DE LABORATORIOS DE PESQUISAS BIOMEDICAS,11PJ,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento científico,571,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"MANUTENCAO DE CONTRATO DE GESTAO COM ORGANIZACOES SOCIAIS (LEI N. 9.637, DE 15 DE MAIO DE 1998)",212H,51319000.0,0.0,0.0
2018,Saúde,10,Desenvolvimento científico,571,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,MODERNIZACAO DE UNIDADES DA FUNDACAO OSWALDO CRUZ,7674,63063207.94,44699777.44,38571172.39
2018,Saúde,10,Desenvolvimento científico,571,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,PESQUISA E DESENVOLVIMENTO TECNOLOGICO EM SAUDE,8315,191166809.59,143219009.6,136948029.6
2018,Saúde,10,Desenvolvimento científico,571,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,PESQUISA EM SAUDE E AVALIACAO DE NOVAS TECNOLOGIAS PARA O SUS,6146,75084808.93,46177482.71,26964776.87
2018,Saúde,10,Desenvolvimento científico,571,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"PESQUISAS, ENSINO E INOVACOES TECNOLOGICAS EM SAUDE, PRIMATOLOGIA, MEIO AMBIENTE E MEDICINA TROPICAL",20QF,65729301.25,46077938.29,44614656.05
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,"CIENCIA, TECNOLOGIA E INOVACAO NO COMPLEXO DA SAUDE",1201,CONSTRUCAO DO CENTRO DE DESENVOLVIMENTO TECNOLOGICO EM SAUDE,7676,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,DESENVOLVIMENTO PRODUTIVO,2055,APOIO A MODERNIZACAO DO PARQUE PRODUTIVO INDUSTRIAL DA SAUDE,20K7,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,DESENVOLVIMENTO PRODUTIVO,2055,APOIO AO DESENVOLVIMENTO E MODERNIZACAO DE ESTRUTURAS PRODUTIVAS E TECNOLOGICAS PARA FORTALECIMENTO DO COMPLEXO ECONOMICO-INDUSTRIAL DA SAUDE,20K7,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,DESENVOLVIMENTO PRODUTIVO,2055,CONSTRUCAO DO CENTRO DE PESQUISA DA FIOCRUZ EM TERESINA/PI,13DX,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,DESENVOLVIMENTO PRODUTIVO,2055,CONSTRUCAO DO COMPLEXO DE PESQUISA E DESENVOLVIMENTO EM SAUDE E PRODUCAO DE IMUNOBIOLOGICOS DA FIOCRUZ NO CEARA,13DU,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,DESENVOLVIMENTO PRODUTIVO,2055,CONSTRUCAO DO COMPLEXO INDUSTRIAL DE BIOTECNOLOGIA EM SAUDE (CIBS),13DW,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,DESENVOLVIMENTO PRODUTIVO,2055,CONSTRUCAO DO POLO DE BIOTECNOLOGIA DA FIOCRUZ EM PORTO VELHO/RO,13DZ,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,DESENVOLVIMENTO PRODUTIVO,2055,IMPLANTACAO DE CENTROS DE DESENVOLVIMENTO TECNOLOGICO E DE PRODUCAO DE INSUMOS PARA O SUS,14UO,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,DESENVOLVIMENTO PRODUTIVO,2055,PLATAFORMAS PARA O DESENVOLVIMENTO TECNOLOGICO EM SAUDE,20K1,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,APOIO AO DESENVOLVIMENTO E MODERNIZACAO DE ESTRUTURAS PRODUTIVAS E TECNOLOGICAS PARA FORTALECIMENTO DO COMPLEXO ECONOMICO-INDUSTRIAL DA SAUDE,20K7,201084700.1,42895888.51,26755565.98
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,CONSTRUCAO DA NOVA UNIDADE ADMINISTRATIVA DA FIOCRUZ,13DT,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,CONSTRUCAO DO CENTRO DE PESQUISA E DESENVOLVIMENTO TECNOLOGICO EM BELO HORIZONTE/MG,13DV,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,CONSTRUCAO DO COMPLEXO DE PESQUISA E DESENVOLVIMENTO EM SAUDE E PRODUCAO DE IMUNOBIOLOGICOS DA FIOCRUZ NO CEARA,13DU,9372679.51,619564.81,619564.81
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,CONSTRUCAO DO COMPLEXO INDUSTRIAL DE BIOTECNOLOGIA EM SAUDE (CIBS),13DW,100000000.0,30650844.41,30650844.41
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,CONSTRUCAO DOS INSTITUTOS DE SAUDE DA MULHER E DA CRIANCA E DE INFECTOLOGIA,147J,0.0,0.0,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,DESENVOLVIMENTO TECNOLOGICO E INOVACAO PARA A PREVENCAO E VIGILANCIA DE DOENCAS TRANSMISSIVEIS E NA RESPOSTA AS EMERGENCIAS,20K0,2676334.14,1848907.25,1800650.45
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLANTACAO DE CENTROS DE DESENVOLVIMENTO TECNOLOGICO E DE PRODUCAO DE INSUMOS PARA O SUS,14UO,8636303.3,2141076.12,0.0
2018,Saúde,10,Desenvolvimento tecnológico e engenharia,572,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,PLATAFORMAS PARA O DESENVOLVIMENTO TECNOLOGICO EM SAUDE,20K1,8693079.43,2975960.9,2816809.23
2018,Saúde,10,Difusão do conhecimento científico e tecnológico,573,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,COMUNICACAO E INFORMACOES PARA A EDUCACAO EM SAUDE E EM CIENCIA E TECNOLOGIA,6179,25400710.41,23942431.04,23706835.05
2018,Saúde,10,Difusão do conhecimento científico e tecnológico,573,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,CONFERENCIAS NACIONAIS DE SAUDE,5516,0.0,0.0,0.0
2018,Saúde,10,Difusão do conhecimento científico e tecnológico,573,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,MANUTENCAO DE COLECOES BIOLOGICAS DA CIENCIA E DA SAUDE NO BRASIL,20AQ,0.0,0.0,0.0
2018,Saúde,10,"Direitos individuais, coletivos e difusos",422,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"AMPLIAÇÃO DAS PRÁTICAS DE GESTÃO PARTICIPATIVA, DE CONTROLE SOCIAL E DE EDUCAÇÃO EM SAÚDE",8705,0.0,0.0,0.0
2018,Saúde,10,"Direitos individuais, coletivos e difusos",422,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,FUNCIONAMENTO E FORTALECIMENTO DO SISTEMA DE OUVIDORIAS DO SUS,6182,34345874.74,27353235.71,27340979.74
2018,Saúde,10,"Direitos individuais, coletivos e difusos",422,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLEMENTACAO DE POLITICAS DE PROMOCAO DA EQUIDADE EM SAUDE,20YM,7931941.83,1543948.53,346121.51
2018,Saúde,10,"Direitos individuais, coletivos e difusos",422,GESTAO DA POLITICA DE SAUDE,0016,AMPLIACAO E FORTALECIMENTO DA PARTICIPACAO E MOBILIZACAO SOCIAL EM DEFESA DO SUS,8707,0.0,0.0,0.0
2018,Saúde,10,"Direitos individuais, coletivos e difusos",422,PARTICIPACAO POPULAR E INTERSETORIALIDADE NA REFORMA SANITARIA E NO SISTEMA UNICO DE SAUDE,1314,FUNCIONAMENTO E FORTALECIMENTO DO SISTEMA DE OUVIDORIAS DO SUS,6182,0.0,0.0,0.0
2018,Saúde,10,Ensino superior,364,APERFEICOAMENTO DO TRABALHO E DA EDUCACAO NA SAUDE,1436,"APOIO AO DESENVOLVIMENTO DA GRADUACAO, POS-GRADUACAO STRICTO E LATU SENSU EM AREAS ESTRATEGICAS PARA O SUS",8628,0.0,0.0,0.0
2018,Saúde,10,Ensino superior,364,EDUCACAO PERMANENTE E QUALIFICACAO PROFISSIONAL NO SISTEMA UNICO DE SAUDE,1311,"EDUCACAO PROFISSIONAL, EDUCACAO PERMANENTE E POS-GRADUACAO EM SAUDE E EM CIENCIA E TECNOLOGIA EM SAUDE",8541,0.0,0.0,0.0
2018,Saúde,10,Ensino superior,364,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"APOIO AO DESENVOLVIMENTO DA GRADUAÇÃO, PÓS-GRADUAÇÃO STRICTO E LATU SENSU EM ÁREAS ESTRATÉGICAS PARA O SUS",8628,0.0,0.0,0.0
2018,Saúde,10,Formação de recursos humanos,128,APERFEICOAMENTO DO TRABALHO E DA EDUCACAO NA SAUDE,1436,APOIO A MELHORIA DA CAPACIDADE DE GESTAO DE SISTEMAS E GERENCIA DE UNIDADES DO SUS,8630,0.0,0.0,0.0
2018,Saúde,10,Formação de recursos humanos,128,APERFEICOAMENTO DO TRABALHO E DA EDUCACAO NA SAUDE,1436,FORMACAO DE PROFISSIONAIS TECNICOS DE SAUDE E FORTALECIMENTO DAS ESCOLAS TECNICAS/CENTROS FORMADORES DO SUS,8612,0.0,0.0,0.0
2018,Saúde,10,Formação de recursos humanos,128,EDUCACAO PERMANENTE E QUALIFICACAO PROFISSIONAL NO SISTEMA UNICO DE SAUDE,1311,FORMACAO DE PROFISSIONAIS TECNICOS DE SAUDE,6199,0.0,0.0,0.0
2018,Saúde,10,Formação de recursos humanos,128,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,APOIO À EDUCAÇÃO PERMANENTE DOS TRABALHADORES DO SUS,8629,0.0,0.0,0.0
2018,Saúde,10,Formação de recursos humanos,128,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,APOIO À MELHORIA DA CAPACIDADE DE GESTÃO DE SISTEMAS E GERÊNCIA DE UNIDADES DO SUS,8630,0.0,0.0,0.0
2018,Saúde,10,Formação de recursos humanos,128,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,EDUCACAO E TRABALHO NA SAUDE,20YD,989825524.8,938399895.35,875629311.63
2018,Saúde,10,Formação de recursos humanos,128,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,FORMAÇÃO DE PROFISSIONAIS TÉCNICOS DE SAÚDE E FORTALECIMENTO DAS ESCOLAS TÉCNICAS/CENTROS FORMADORES DO SUS,8612,0.0,0.0,0.0
2018,Saúde,10,Formação de recursos humanos,128,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"FORMAÇÃO E QUALIFICAÇÃO DE PROFISSIONAIS DE SAÚDE, GESTORES E ANALISTAS EM GESTÃO PARA O SUS",20Q6,0.0,0.0,0.0
2018,Saúde,10,Formação de recursos humanos,128,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,4572,11969413.57,9012012.09,8975605.34
2018,Saúde,10,Formação de recursos humanos,128,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,RESIDENCIA DE PROFISSIONAIS DE SAUDE - SUS,6149,20768875.05,20768875.05,20768875.05
